bigram,freq
"('inset', 'around')",1
"('collar', 'front')",1
"('front', 'placket')",2
"('placket', 'is')",1
"('an', 'abstract')",1
"('abstract', 'blossoming')",1
"('blossoming', 'spring')",1
"('spring', 'branch')",1
"('branch', 'print')",1
"('print', 'overlaid')",1
"('overlaid', 'with')",1
"('with', '3d')",1
"('3d', 'decorative')",1
"('decorative', 'embroidery')",1
"('and', 'clear')",1
"('clear', 'sequin')",1
"('sequin', 'is')",1
"('sequin', 'are')",2
"('catching', 'in')",1
"('subtle', 'shimmery')",1
"('shimmery', 'way')",1
"('way', 'beautiful')",1
"('beautiful', 'under')",1
"('or', 'do')",2
"('one', 'altogether')",1
"('altogether', 'because')",1
"('I', 'too')",1
"('this', 'close')",1
"('to', 'ordering')",1
"('stopped', 'my')",1
"('my', 'my')",2
"('regular', 'only')",2
"('only', 'of')",1
"('115', 'with')",1
"('or', 'pulling')",1
"('were', 'where')",1
"('think', 'The')",1
"('The', 'wash')",1
"('29', 'when')",1
"('perfectly', 'im')",1
"('im', 'always')",1
"('search', 'from')",1
"('from', '28')",1
"('28', 'length')",1
"('length', 'however')",2
"('excellent', 'if')",1
"('once', 'I')",1
"('a', 'four')",1
"('wearing', 'wool')",1
"('wool', 'tights')",1
"('tights', 'wool')",1
"('waist', 'untied')",1
"('me', 'both')",2
"('regular', 'looked')",2
"('how', 'my')",1
"('is', 'built')",1
"('built', 'i')",2
"('hem', 'version')",1
"('version', 'my')",1
"('stats', 'for')",3
"('36dd', 'meaty')",1
"('meaty', 'arm')",1
"('back', 'small')",1
"('waist', 'bum')",1
"('bum', 'I')",1
"('these', 'bright')",1
"('red', 'jean')",1
"('great', 'punch')",1
"('punch', 'of')",1
"('only', 'sad')",1
"('sad', 'about')",1
"('how', 'expensive')",1
"('expensive', 'they')",1
"('get', 'marked')",1
"('front', 'accentuates')",1
"('work', 'worth')",1
"('light', 'breezy')",1
"('through', 'plus')",1
"('lined', 'this')",2
"('real', 'throw')",1
"('go', 'piece')",1
"('espadrille', 'sneaker')",1
"('sneaker', 'my')",1
"('sturdy', 'material')",1
"('down', 'flat')",1
"('overall', 'an')",3
"('lo', 'front')",1
"('back', 'Ã')",1
"('Ã', 'Â')",6
"('Â', 'Ã')",3
"('Â', 'i')",3
"('figure', 'Ã')",1
"('32d', 'Ã')",1
"('because', 'retailer')",1
"('with', 'getting')",1
"('lo', 'length')",1
"('knee', 'Top')",1
"('wearable', 'fit')",1
"('poofy', 'like')",1
"('other', 'ball')",1
"('ball', 'skirt')",1
"('wa', 'similar')",2
"('model', 'Dark')",1
"('Dark', 'burgundy')",1
"('burgundy', 'sweater')",1
"('sweater', 'cable')",1
"('front', 'subtle')",1
"('subtle', 'hard')",1
"('online', 'embedded')",1
"('embedded', 'with')",1
"('with', 'panel')",1
"('panel', 'of')",1
"('brown', 'tweed')",1
"('tweed', 'in')",1
"('in', 'peplum')",1
"('peplum', 'section')",1
"('section', 'beautiful')",1
"('boxy', 'true')",1
"('to', 'general')",1
"('general', 'size')",1
"('winter', 'flattering')",1
"('unique', 'Three')",1
"('Three', 'top')",1
"('looked', 'this')",2
"('way', 'back')",3
"('back', 'buttoned')",1
"('buttoned', 'front')",1
"('front', 'buttoned')",1
"('an', 'unbuttoned')",2
"('unbuttoned', 'throw')",1
"('short', 'recommend')",1
"('this', 'highly')",2
"('highly', 'for')",1
"('flair', 'is')",1
"('bought', 'This')",1
"('unique', 'item')",2
"('store', 'many')",1
"('gorgeous', 'item')",1
"('product', 'the')",1
"('will', 'notice')",1
"('notice', 'Every')",1
"('Every', 'now')",1
"('one', 'come')",1
"('along', 'at')",1
"('quickly', 'make')",1
"('purchase', 'without')",2
"('any', 'regret')",1
"('regret', 'without')",1
"('being', 'stuffy')",1
"('stuffy', 'or')",1
"('or', 'old')",1
"('simply', 'elegant')",1
"('floral', 'is')",1
"('designer', 'think')",1
"('think', 'italian')",1
"('italian', 'made')",1
"('cost', 'made')",1
"('100', 'bamboo')",1
"('bamboo', 'it')",1
"('light', 'without')",1
"('sheer', 'there')",1
"('good', 'linen')",1
"('wrinkle', 'nearly')",1
"('cleaning', 'though')",1
"('this', 'matter')",1
"('matter', 'to')",1
"('so', 'afraid')",1
"('a', 'too')",1
"('small', 'blazer')",1
"('blazer', 'based')",1
"('this', 'two')",1
"('black', 'combination')",1
"('combination', 'I')",1
"('the', 'hanky')",1
"('hanky', 'panky')",1
"('panky', 'brand')",1
"('it', 'sometimes')",1
"('sometimes', 'feel')",1
"('little', 'extravagant')",1
"('extravagant', 'to')",1
"('purchase', 'their')",1
"('their', 'lingerie')",1
"('lingerie', 'but')",1
"('absolutely', 'worth')",2
"('normally', 'purchase')",1
"('purchase', 'lingerie')",1
"('lingerie', 'like')",1
"('is', 'clearly')",1
"('clearly', 'lace')",1
"('but', 'beautifully')",1
"('is', 'lov')",1
"('lov', 'This')",1
"('quite', 'intricate')",1
"('elegance', 'the')",1
"('the', 'kimono')",3
"('kimono', 'like')",1
"('like', 'sleeve')",1
"('especially', 'nice')",1
"('for', 'toasting')",1
"('toasting', 'be')",1
"('not', 'mid')",1
"('and', 'exceptional')",1
"('exceptional', 'detailing')",1
"('detailing', 'should')",1
"('should', 'make')",1
"('occasion', 'when')",1
"('a', 'lbd')",1
"('lbd', 'would')",1
"('too', 'expected')",1
"('expected', 'Simple')",1
"('Simple', 'blazer')",1
"('good', 'both')",1
"('office', 'over')",1
"('over', 'over')",1
"('overall', 'aesthetic')",1
"('aesthetic', 'is')",1
"('fantastic', 'love')",1
"('button', 'this')",2
"('worn', 'professionally')",1
"('professionally', 'with')",1
"('or', 'solid')",1
"('little', 'side')",2
"('side', 'boob')",2
"('boob', 'action')",1
"('action', 'happening')",1
"('happening', 'but')",1
"('The', 'review')",1
"('these', 'fitting')",1
"('knew', 'right')",1
"('right', 'off')",2
"('flat', 'rear')",1
"('and', '29')",1
"('29', 'to')",1
"('the', 'didn')",1
"('be', 'squeezed')",1
"('squeezed', 'in')",2
"('time', 'Ok')",2
"('Ok', 'stop')",1
"('stop', 'everything')",1
"('everything', 'take')",1
"('your', 'credit')",1
"('credit', 'card')",1
"('card', 'order')",1
"('blazer', 'immediately')",1
"('mean', 'how')",1
"('many', 'black')",2
"('can', 'one')",1
"('one', 'girl')",1
"('girl', 'own')",1
"('the', 'outstanding')",1
"('outstanding', 'review')",1
"('justice', 'whatsoever')",1
"('blend', 'gold')",1
"('boy', 'wa')",3
"('surprise', 'when')",3
"('opened', 'my')",1
"('my', 'package')",1
"('end', 'These')",1
"('s', 'dream')",1
"('pricey', 'which')",1
"('only', 'real')",2
"('real', 'complaint')",2
"('complaint', 'but')",1
"('are', 'feeling')",1
"('feeling', 'worth')",1
"('ton', 'and')",1
"('seems', 'great')",1
"('thinking', 'they')",1
"('time', 'don')",1
"('curvy', 'have')",1
"('very', 'optimistic')",1
"('optimistic', 'when')",1
"('jean', 'she')",1
"('tho', 'cropped')",1
"('cropped', 'a')",2
"('two', 'roll')",1
"('roll', 'and')",2
"('crop', 'the')",1
"('they', 'immediately')",1
"('favorite', 'old')",1
"('old', 'pair')",1
"('wonder', 'for')",2
"('bootie', 'oh')",1
"('second', 'jacket')",1
"('brand', 'cartonnier')",1
"('am', 'thoroughly')",1
"('thoroughly', 'pleased')",1
"('super', 'classic')",1
"('little', 'bohemian')",1
"('bohemian', 'edge')",1
"('summer', 'light')",1
"('and', 'breathes')",2
"('breathes', 'i')",1
"('first', 'ordered')",4
"('medium', 'may')",1
"('4', '145')",2
"('145', 'True')",1
"('True', 'this')",1
"('blazer', 'run')",1
"('up', 'beyond')",1
"('beautiful', 'depth')",1
"('herringbone', 'black')",1
"('for', 'flexibility')",1
"('flexibility', 'in')",1
"('in', 'what')",3
"('your', 'bloated')",1
"('bloated', 'and')",1
"('skinny', 'day')",1
"('day', 'best')",1
"('blazer', 'could')",1
"('season', 'out')",1
"('soft', 'lining')",3
"('lining', 'These')",1
"('penny', 'they')",2
"('very', 'generous')",5
"('generous', 'stretch')",2
"('durable', 'but')",1
"('denim', 'very')",1
"('about', '117')",1
"('117', 'or')",1
"('normal', '25')",3
"('exchanging', 'these')",1
"('small', 'nick')",1
"('nick', 'on')",1
"('left', 'thigh')",1
"('afraid', 'they')",1
"('might', 'tear')",2
"('tear', 'right')",1
"('right', 'open')",1
"('open', 'if')",1
"('pair', 'come')",1
"('come', 'without')",1
"('without', 'defe')",1
"('defe', 'This')",1
"('unsure', 'because')",1
"('jacket', 'doe')",1
"('me', 'nervous')",2
"('be', 'heavy')",2
"('ll', 'lose')",1
"('lose', 'one')",1
"('front', '2')",1
"('button', 'seem')",1
"('fantastic', 'buy')",1
"('setting', 'I')",1
"('hesitant', 'in')",2
"('in', 'purchasing')",1
"('average', 'I')",1
"('bought', 'navy')",1
"('lay', 'funny')",1
"('little', 'adjustment')",1
"('adjustment', 'doe')",1
"('trick', 'i')",3
"('chemise', 'at')",1
"('and', 'hubby')",2
"('hubby', 'noticed')",1
"('happens', 'i')",2
"('to', 'study')",1
"('study', 'in')",1
"('in', 'coffee')",1
"('shop', 'with')",1
"('staple', 'well')",1
"('well', 'priced')",1
"('priced', 'Absolutely')",1
"('flow', 'like')",2
"('dream', 'These')",1
"('i', 'dropped')",1
"('dropped', 'down')",1
"('to', 'baggy')",1
"('particularly', 'on')",1
"('bum', 'the')",1
"('distressed', 'with')",1
"('a', 'frayed')",1
"('straight', 'rather')",1
"('than', 'super')",1
"('enjoying', 'a')",1
"('late', 'fyi')",1
"('anyone', 'pair')",1
"('pair', 'amazing')",1
"('leather', 'boot')",2
"('hat', 'This')",1
"('print', 'fabric')",2
"('it', 'appropriate')",2
"('daytime', 'or')",3
"('print', 'detail')",1
"('matching', 'hoodie')",1
"('hoodie', 'don')",1
"('together', 'since')",1
"('too', 'matchy')",1
"('matchy', 'i')",1
"('grey', 'slip')",1
"('on', 'sneaker')",1
"('sneaker', 'very')",1
"('say', 'machine')",3
"('color', 'oatmeal')",1
"('oatmeal', 'and')",1
"('church', 'i')",2
"('gotten', 'constant')",1
"('difference', 'this')",1
"('easily', 'made')",1
"('in', 'great')",2
"('10', '150lbs')",1
"('curve', 'Cute')",1
"('Cute', 'to')",1
"('to', 'chase')",1
"('chase', 'kid')",1
"('kid', 'around')",1
"('around', 'but')",1
"('too', 'momish')",1
"('momish', 'or')",1
"('or', 'sloppy')",1
"('sloppy', 'Great')",1
"('tshirt', 'wearing')",1
"('wearing', 'girl')",1
"('tshirt', 'great')",1
"('expected', 'great')",2
"('overall', 'love')",3
"('blouse', 'after')",1
"('aunt', 'wearing')",1
"('spilled', 'soup')",1
"('soup', 'on')",1
"('it', 'laundered')",1
"('laundered', 'wonderfully')",1
"('glad', 'such')",1
"('great', 'Buy')",1
"('stunning', 'demure')",1
"('demure', 'yet')",1
"('sexy', 'something')",1
"('the', '9')",1
"('5', 'work')",1
"('or', 'into')",1
"('all', 'Wanted')",1
"('weather', 'casual')",1
"('errand', 'dress')",1
"('very', 'confortable')",2
"('confortable', 'to')",1
"('artistic', 'legging')",1
"('boot', 'pocket')",1
"('always', 'handy')",1
"('handy', 'and')",1
"('a', 'contrast')",3
"('contrast', 'scarf')",1
"('full', 'slip')",2
"('sandal', 'received')",1
"('one', 'several')",1
"('later', 'anticipate')",1
"('dress', 'often')",3
"('cotton', 'finally')",1
"('finally', 'wear')",1
"('wear', 'down')",1
"('nightgown', 'love')",2
"('love', 'For')",1
"('big', 'rib')",1
"('rib', 'age')",1
"('age', 'so')",1
"('many', 'back')",1
"('back', 'zip')",1
"('zip', 'style')",1
"('down', 'not')",1
"('bad', 'though')",1
"('though', 'ican')",1
"('ican', 'wear')",1
"('date', 'both')",1
"('bit', 'subdued')",1
"('subdued', 'but')",1
"('will', 'enhance')",1
"('floral', 'tone')",1
"('jewelry', 'Cute')",1
"('Cute', 'but')",1
"('might', 'reach')",1
"('in', 'sale')",2
"('spend', 'that')",1
"('daytime', 'casual')",1
"('that', 'scream')",1
"('scream', 'casual')",1
"('casual', 'daytime')",2
"('daytime', 'still')",1
"('detailing', 'there')",1
"('there', 'Tried')",1
"('I', 'worse')",1
"('worse', 'this')",1
"('a', 'rehersal')",1
"('rehersal', 'dinner')",1
"('and', 'beautifil')",1
"('beautifil', 'it')",1
"('medium', 'petitte')",1
"('petitte', 'which')",1
"('walking', 'to')",1
"('saw', 'two')",2
"('rack', 'an')",1
"('by', 'looking')",1
"('s', 'expensive')",1
"('two', 'longer')",1
"('tights', 'in')",2
"('took', 't')",1
"('honestly', 'made')",1
"('look', '10')",1
"('lb', 'thinner')",1
"('thinner', 'very')",1
"('quite', 'modest')",1
"('overlooked', 'it')",2
"('can', 'Great')",1
"('night', 'sits')",1
"('sits', 'very')",1
"('This', 'very')",2
"('versatile', 'suitable')",1
"('about', '112')",2
"('washed', 'but')",1
"('delicate', 'trim')",1
"('carefully', 'so')",2
"('something', 'else')",5
"('also', 'lower')",1
"('lower', 'price')",2
"('price', 'than')",1
"('expected', 'also')",1
"('also', 'well')",2
"('constructed', 'thank')",1
"('you', 'antho')",1
"('antho', 'Very')",1
"('order', 'at')",1
"('just', 'during')",1
"('d', 'loosen')",1
"('ll', 'review')",1
"('review', 'more')",1
"('more', 'once')",1
"('them', 'had')",3
"('have', '24')",1
"('24', 'in')",3
"('yet', 'Love')",1
"('definitely', 'blue')",1
"('wanted', 'somewhat')",1
"('somewhat', 'distressed')",1
"('ripped', 'jean')",2
"('look', 'doesn')",1
"('work', 'these')",1
"('perfectly', 'distressed')",1
"('distressed', 'without')",1
"('being', 'hole')",1
"('hole', 'y')",1
"('29', 'person')",1
"('person', 'because')",2
"('love', 'ankle')",1
"('boot', 'tall')",2
"('are', 'listed')",1
"('listed', 'i')",1
"('feel', 'cropped')",1
"('cropped', 'they')",1
"('some', 'special')",1
"('special', 'Very')",1
"('comfortable', 'nightgown')",1
"('pocket', 'fit')",1
"('expected', 'Love')",1
"('panel', 'unique')",1
"('this', 'blue')",1
"('blue', 'definitely')",1
"('well', '5')",4
"('purchasing', 'and')",2
"('reordered', 'my')",2
"('shorter', 'obviously')",1
"('obviously', 'but')",1
"('is', 'unwearable')",1
"('unwearable', 'i')",1
"('this', 'un')",1
"('un', 'basic')",1
"('particular', 'top')",2
"('your', 'e')",1
"('e', 'in')",1
"('Just', 'fab')",1
"('fab', 'great')",1
"('pattern', 'flattering')",1
"('even', 'pocket')",1
"('pocket', 'Gorgeous')",1
"('Gorgeous', 'and')",1
"('soft', 'luxurious')",2
"('luxurious', 'feeling')",1
"('feeling', 'sweater')",1
"('longer', 'showing')",1
"('a', 'available')",1
"('s', 'unbelievably')",1
"('blanket', 'i')",1
"('you', 'sort')",1
"('of', 'fold')",1
"('line', 'under')",1
"('drape', 'like')",2
"('neck', 'a')",4
"('a', 'off')",1
"('very', 'cold')",1
"('cold', 'where')",1
"('am', 'can')",1
"('that', 'far')",1
"('off', 'during')",1
"('winter', 'that')",1
"('my', 'solution')",1
"('solution', 'and')",1
"('typically', 'and')",2
"('xx', 'b')",1
"('appeared', 'What')",1
"('pullover', 'so')",2
"('easy', 'dressing')",1
"('dressing', 'the')",1
"('scalloped', 'tank')",1
"('tank', 'around')",1
"('left', 'out')",2
"('may', 'grab')",1
"('another', 'to')",2
"('hand', 'will')",1
"('love', 'workout')",1
"('workout', 'dress')",1
"('i', 'sport')",1
"('sport', 'them')",1
"('both', 'yoga')",1
"('yoga', 'if')",1
"('short', 'obviously')",1
"('obviously', 'and')",2
"('in', 'high')",1
"('high', 'cardio')",1
"('cardio', 'class')",1
"('class', 'a')",1
"('like', 'tennis')",1
"('tennis', 'i')",1
"('extra', 'breeze')",1
"('breeze', 'a')",1
"('super', 'bold')",1
"('find', 'workout')",1
"('workout', 'attire')",1
"('neon', 'colored')",1
"('colored', 'i')",2
"('le', 'look')",1
"('is', 'flatter')",1
"('flatter', 'I')",1
"('poplin', 'blouse')",1
"('that', 'role')",1
"('role', 'i')",1
"('little', 'bell')",1
"('bell', 'in')",1
"('offered', 'during')",1
"('winter', 'because')",2
"('likely', 'hang')",1
"('closet', 'until')",1
"('until', 'april')",1
"('april', 'highly')",1
"('summer', '36dd')",1
"('36dd', '10')",2
"('top', '12')",2
"('is', 'heathered')",1
"('heathered', 'with')",1
"('some', 'grey')",1
"('neutral', 'bottom')",1
"('little', 'fiddly')",1
"('fiddly', 'when')",1
"('however', 'like')",1
"('i', 'folded')",2
"('folded', 'the')",2
"('side', 'under')",1
"('an', 'asymmetrical')",1
"('asymmetrical', 'cowl')",1
"('great', 'run')",2
"('another', 'great')",2
"('moth', 'Love')",1
"('adore', 'pilcro')",1
"('pilcro', 'great')",1
"('thick', 'hip')",1
"('hip', 'thigh')",2
"('slim', 'waist')",1
"('perfect', 'dark')",2
"('dark', 'tan')",1
"('33', 'in')",2
"('always', 'sell')",3
"('fast', 'and')",1
"('always', 'out')",1
"('luck', 'unless')",1
"('first', 'come')",1
"('out', 'also')",1
"('also', 'please')",1
"('length', 'boyfriend')",1
"('jean', 'pilcro')",1
"('pilcro', 'love')",1
"('a', 'skort')",1
"('skort', 'in')",1
"('buckle', 'i')",1
"('119', 'lb')",3
"('comfortably', 'around')",1
"('my', 'waste')",2
"('today', 'w')",1
"('blue', 'cream')",1
"('cream', 'floral')",1
"('floral', 'tank')",2
"('white', 'navy')",2
"('navy', 'striped')",1
"('striped', 'van')",1
"('van', 'and')",1
"('gold', 'dangly')",1
"('dangly', 'necklace')",1
"('versatile', 'item')",1
"('looking', 'f')",1
"('ve', 'often')",1
"('often', 'ordered')",1
"('ordered', 'shirt')",1
"('x', 'that')",4
"('any', 'petite')",1
"('1', '114')",1
"('114', 'pound')",1
"('is', 'formfitting')",1
"('formfitting', 'enough')",1
"('t', 'drop')",1
"('drop', 'below')",1
"('purchase', 'A')",1
"('A', 'little')",2
"('ha', 'super')",1
"('cute', 'smaller')",1
"('smaller', 'detail')",1
"('also', 'need')",1
"('ironed', 'a')",1
"('This', 'floral')",1
"('layered', 'cut')",1
"('adorable', 'Really')",1
"('Really', 'nice')",2
"('fabric', 'yet')",2
"('yet', 'lay')",1
"('scarf', 'included')",1
"('included', 'love')",1
"('me', 'throught')",1
"('throught', 'the')",1
"('of', 'pregnancy')",1
"('loose', 'under')",1
"('armpit', 'but')",2
"('Beautiful', 'skort')",1
"('skort', 'true')",1
"('actual', 'short')",1
"('short', 'part')",1
"('nice', 'modest')",1
"('the', 'utility')",1
"('utility', 'and')",1
"('flare', 'wear')",1
"('boot', 'give')",3
"('flat', 'waist')",2
"('waist', 'highly')",1
"('is', 'intentionally')",1
"('intentionally', 'big')",1
"('slouchy', 'so')",1
"('airy', 'not')",1
"('a', 'below')",1
"('below', 'freezing')",1
"('freezing', 'day')",1
"('bit', 'fussy')",2
"('fussy', 'but')",1
"('it', 'want')",1
"('down', 'cover')",1
"('and', 'half')",1
"('9', 't')",1
"('I', 'mentioned')",1
"('be', 'important')",1
"('important', 'to')",3
"('will', 'loosen')",1
"('loosen', 'throughout')",1
"('will', 'size')",1
"('pictured', 'too')",1
"('and', 'business')",1
"('shape', 'athletic')",1
"('athletic', 'with')",1
"('with', 'muscular')",1
"('thigh', 'can')",1
"('read', 'through')",2
"('yet', 'worn')",1
"('doe', 'stay')",1
"('pictured', 'without')",1
"('constantly', 're')",1
"('re', 'arrange')",1
"('arrange', 'great')",1
"('yet', 'hug')",1
"('curve', 'doesn')",1
"('yet', 'professional')",1
"('professional', 'for')",1
"('wanted', 'black')",1
"('culotte', 'but')",1
"('them', 'overwhelm')",1
"('and', 'gradually')",1
"('gradually', 'looser')",1
"('looser', 'through')",1
"('a', 'Very')",1
"('Very', 'warm')",1
"('snuggly', 'gorgeous')",1
"('lay', 'right')",2
"('but', 'managed')",1
"('managed', 'so')",1
"('enough', 'how')",2
"('how', 'toasty')",1
"('toasty', 'it')",1
"('wa', '25')",1
"('want', 'my')",3
"('out', 'im')",1
"('im', 'keeping')",1
"('small', 'im')",1
"('it', 'lush')",1
"('lush', 'looking')",1
"('beige', 'may')",1
"('out', 'hope')",1
"('7', '127')",3
"('white', 'comfortable')",1
"('requires', 'some')",1
"('or', 'steaming')",1
"('steaming', 'it')",1
"('easy', 'decision')",1
"('a', 'pronounced')",1
"('pronounced', 'a')",1
"('and', 'convinced')",1
"('convinced', 'myself')",2
"('another', 'visit')",1
"('sandal', 'v')",1
"('v', 'athletic')",1
"('athletic', 'shoe')",1
"('shoe', 'but')",1
"('tend', 'toward')",2
"('toward', 'more')",1
"('more', 'festive')",1
"('festive', 'picnic')",1
"('or', 'outdoor')",1
"('outdoor', 'concert')",1
"('concert', 'v')",1
"('v', 'wedding')",1
"('prefer', 'wearing')",2
"('wearing', 'dress')",2
"('edge', 'around')",1
"('arm', 'give')",1
"('the', 'shorebird')",1
"('shorebird', 'pencil')",1
"('am', 'sold')",1
"('and', 'inviting')",2
"('inviting', 'i')",1
"('sweater', 'all')",1
"('neckline', 'doe')",1
"('doe', 'fold')",1
"('fold', 'in')",1
"('appeal', 'This')",1
"('and', 'span')",2
"('span', 'multiple')",1
"('multiple', 'us')",1
"('to', 'st')",1
"('st', 'john')",1
"('john', 'with')",1
"('and', 'used')",1
"('an', 'after')",4
"('after', 'swim')",1
"('swim', 'dress')",1
"('a', 'going')",1
"('town', 'dress')",1
"('durable', 'material')",1
"('remotely', 'challenging')",1
"('challenging', 'wa')",1
"('adjust', 'my')",1
"('be', 'hidden')",1
"('hidden', 'overall')",1
"('sooooo', 'soft')",3
"('comfortable', 'Taking')",1
"('Taking', 'the')",1
"('of', 'skeptical')",1
"('skeptical', 'because')",3
"('medium', 'normally')",1
"('but', 'go')",2
"('personal', 'style')",3
"('frumpy', 'or')",2
"('sweater', 'warm')",2
"('formal', 'work')",1
"('work', 'clothes')",2
"('stylish', 'boho')",1
"('boho', 'twist')",1
"('twist', 'beyond')",1
"('traditional', 'i')",1
"('function', 'almost')",1
"('neutral', 'complimenting')",1
"('complimenting', 'almost')",1
"('other', 'hue')",1
"('hue', 'highly')",1
"('recommended', 'Get')",1
"('Get', 'creative')",1
"('creative', 'with')",1
"('neckline', 'or')",1
"('fall', 'where')",2
"('where', 'ever')",1
"('ever', 'this')",1
"('a', 'purposefully')",1
"('purposefully', 'slouchy')",1
"('slouchy', 'uber')",1
"('uber', 'casual')",1
"('casual', 'super')",1
"('slight', 'issue')",1
"('torso', 'other')",1
"('underneath', 'on')",1
"('that', 'count')",1
"('count', 'this')",1
"('winner', 'regarding')",1
"('really', 'meant')",1
"('almost', 'cropped')",2
"('fit', 'fyi')",1
"('34d', 'broad')",1
"('huge', 'skort')",1
"('skort', 'fan')",1
"('fan', 'from')",1
"('from', 'way')",1
"('cute', 'skort')",2
"('is', 'harder')",1
"('harder', 'than')",1
"('than', 'finding')",1
"('needle', 'in')",1
"('a', 'haystack')",1
"('haystack', 'so')",1
"('hope', 'were')",2
"('were', 'confirmed')",1
"('confirmed', 'this')",1
"('stylish', 'functional')",1
"('functional', 'skort')",1
"('skort', 'the')",1
"('the', 'diagnol')",1
"('diagnol', 'hem')",1
"('flattering', 'along')",1
"('two', 'buckle')",1
"('buckle', 'detail')",1
"('detail', 'love')",1
"('pocket', 'you')",2
"('you', 'even')",1
"('little', 'bonus')",1
"('bonus', 'pocket')",1
"('color', 'moss')",2
"('manner', 'instead')",1
"('of', 'bunching')",1
"('skort', 'look')",1
"('look', 'grea')",1
"('grea', 'Love')",1
"('skort', 'bought')",1
"('now', 'going')",1
"('line', 'fairly')",1
"('maybe', 'on')",1
"('the', 'lightly')",1
"('lightly', 'larger')",1
"('side', 'soft')",1
"('4', 'am')",1
"('110lbs', 'I')",1
"('always', 'warm')",1
"('sweater', 'without')",1
"('getting', 'overheated')",1
"('overheated', 'very')",1
"('cozy', 'cause')",1
"('138', 'usually')",1
"('petite', 'look')",2
"('skirt', 'not')",2
"('a', 'shorty')",3
"('shorty', 'like')",1
"('transitioning', 'to')",2
"('it', 'sleeveless')",1
"('sleeveless', 'on')",1
"('on', 'throw')",1
"('night', 'fight')",1
"('fight', 'true')",1
"('season', 'winner')",1
"('sweater', 'alone')",1
"('sleeve', 'hole')",1
"('easily', 'layer')",1
"('but', 'high')",2
"('work', 'alone')",1
"('alone', 'the')",2
"('fall', 'thickeness')",1
"('thickeness', 'warm')",1
"('11', '130lbs')",1
"('floral', 'blue')",1
"('wa', 'large')",4
"('had', 'mention')",1
"('the', 'smoking')",1
"('smoking', 'but')",1
"('4', 'depending')",2
"('you', 'room')",1
"('move', 'but')",1
"('really', 'are')",6
"('fabric', 'u')",1
"('u', 'light')",1
"('about', 'anywhere')",1
"('s', 'appropriate')",2
"('appropriate', 'you')",1
"('layered', 'at')",1
"('at', '4')",1
"('11', 'it')",1
"('an', 'inner')",3
"('inner', 'tie')",1
"('help', 'taper')",1
"('taper', 'the')",1
"('gorgeous', 'Gorgeous')",1
"('Gorgeous', 'material')",1
"('girl', 'warm')",1
"('heavy', 'super')",1
"('i', 'seemed')",1
"('year', 'not')",1
"('it', 'vanity')",1
"('staple', 'elegant')",1
"('that', 'nice')",2
"('a', 'fair')",1
"('complected', 'person')",1
"('person', 'out')",1
"('all', 'complexion')",1
"('complexion', 'great')",1
"('great', 'Modern')",1
"('Modern', 'unique')",1
"('unique', 'versatile')",1
"('the', 'essential')",1
"('essential', 'culotte')",1
"('culotte', 'usually')",1
"('x', 'otherwise')",1
"('armhole', 'dipped')",1
"('dipped', 'down')",1
"('sweater', 'Just')",2
"('happier', 'it')",2
"('stunning', 'not')",2
"('since', 'velvet')",1
"('velvet', 'tends')",1
"('shoulder', 'on')",1
"('tunic', 'which')",2
"('true', 'blue')",2
"('perfect', 'find')",3
"('really', 'hesitated')",1
"('hesitated', 'spending')",1
"('spending', '368')",1
"('368', 'for')",1
"('every', 'dime')",1
"('dime', 'it')",1
"('cashmere', 'cable')",1
"('look', 'unbelievable')",1
"('unbelievable', 'i')",1
"('spring', 'green')",1
"('green', 'pink')",1
"('pink', 'combo')",1
"('blue', 'maroon')",1
"('maroon', 'tapestry')",1
"('tapestry', 'combo')",1
"('combo', 'which')",1
"('is', 'prefect')",3
"('prefect', 'for')",3
"('fall', 'unfortunately')",1
"('order', 'm')",1
"('in', 'camel')",1
"('camel', 'and')",2
"('x', 'run')",1
"('large', 'cute')",1
"('jean', 'thigh')",1
"('thigh', 'high')",1
"('boot', 'leather')",1
"('just', 'casual')",3
"('but', 'showing')",1
"('off', 'arm')",1
"('arm', 'I')",3
"('an', 'edgey')",1
"('edgey', 'look')",1
"('for', 'romantic')",1
"('romantic', 'smoky')",1
"('eye', 'skinny')",1
"('skinny', 'dark')",1
"('pump', 'swing')",1
"('swing', 'further')",1
"('further', 'from')",1
"('7', 'wear')",1
"('bought', 'fit')",1
"('heft', 'not')",1
"('delicate', 'can')",1
"('this', 'snagging')",1
"('lace', 'which')",1
"('jean', 'detail')",1
"('neck', 'give')",1
"('interest', 'I')",1
"('cannot', 'tell')",2
"('extremely', 'airy')",1
"('rather', 'petite')",2
"('petite', 'individual')",1
"('individual', 'so')",1
"('require', 'excessive')",1
"('excessive', 'tailoring')",1
"('this', 'both')",2
"('this', 'exception')",1
"('exception', 'and')",2
"('have', 'tailored')",1
"('tailored', 'the')",3
"('chested', 'there')",1
"('just', 'lai')",1
"('lai', 'I')",1
"('m', 'pregnant')",1
"('pregnant', '2nd')",1
"('2nd', 'trimester')",1
"('trimester', 'and')",1
"('beautiful', 'non')",1
"('non', 'maternity')",2
"('t', 'also')",1
"('in', 'slate')",1
"('slate', 'and')",1
"('really', 'wishing')",1
"('get', 're')",1
"('re', 'stocked')",1
"('stocked', 'This')",1
"('x', 'might')",1
"('fitted', 'yet')",1
