bigram,freq
"('bought', 'this')",9
"('in', 'an')",8
"('x', 'and')",10
"('and', 'two')",2
"('two', 'of')",5
"('me', 'can')",1
"('can', 'easily')",1
"('easily', 'fit')",1
"('fit', 'into')",1
"('into', 'this')",1
"('this', 'with')",1
"('with', 'room')",1
"('room', 'to')",2
"('to', 'spare')",2
"('spare', 'unlined')",1
"('unlined', 'and')",2
"('it', 'itch')",3
"('itch', 'I')",1
"('am', 'floored')",1
"('floored', 'by')",1
"('by', 'all')",2
"('the', 'positive')",3
"('positive', 'comment')",1
"('comment', 'about')",1
"('about', 'these')",1
"('these', 'culotte')",1
"('culotte', 'i')",1
"('see', 'that')",3
"('that', 'they')",2
"('they', 'would')",5
"('for', 'someone')",4
"('someone', 'who')",3
"('who', 'is')",3
"('is', 'rail')",1
"('rail', 'thin')",1
"('and', 'ha')",1
"('no', 'hip')",1
"('hip', 'but')",1
"('for', 'those')",1
"('those', 'of')",1
"('of', 'u')",1
"('u', 'with')",1
"('with', 'curve')",1
"('curve', 'i')",1
"('size', '12')",4
"('12', 'hourglass')",1
"('hourglass', 'these')",1
"('these', 'are')",7
"('are', 'very')",7
"('unflattering', 'they')",1
"('they', 'made')",1
"('wa', 'carrying')",1
"('carrying', 'an')",1
"('extra', '20')",1
"('20', '30')",1
"('30', 'pound')",1
"('pound', 'just')",1
"('just', 'around')",1
"('hip', 'so')",1
"('so', 'bummed')",4
"('bummed', 'because')",2
"('they', 'look')",1
"('so', 'cute')",17
"('model', 'I')",1
"('petite', 'so')",1
"('so', 'a')",1
"('a', 'usual')",2
"('usual', 'i')",2
"('order', 'from')",1
"('line', 'and')",5
"('and', 'tried')",2
"('a', 'regular')",4
"('regular', 'size')",4
"('size', 'in')",2
"('store', 'even')",1
"('though', 'of')",1
"('of', 'course')",2
"('course', 'it')",1
"('it', 'didnt')",1
"('didnt', 'fit')",1
"('the', 'style')",8
"('the', 'tee')",3
"('tee', 'wa')",1
"('wa', 'nice')",4
"('nice', 'so')",1
"('couldnt', 'have')",1
"('been', 'more')",1
"('more', 'disappointed')",2
"('disappointed', 'when')",8
"('quality', 'wa')",4
"('wa', 'truly')",1
"('truly', 'awful')",2
"('awful', 'i')",7
"('sure', 'why')",3
"('is', 'being')",2
"('being', 'sold')",2
"('sold', 'the')",1
"('neckline', 'wa')",3
"('wa', 'warped')",1
"('warped', 'and')",1
"('and', 'wouldn')",2
"('t', 'lie')",1
"('lie', 'flat')",1
"('flat', 'again')",1
"('again', 'the')",1
"('neck', 'or')",1
"('or', 'chest')",1
"('bottom', 'hem')",2
"('hem', 'wa')",2
"('wa', 'crooked')",2
"('crooked', 'it')",1
"('really', 'bad')",2
"('bad', 'also')",1
"('also', 'having')",1
"('having', 'purchased')",1
"('purchased', 'tee')",1
"('tee', 'in')",2
"('in', 'similar')",1
"('similar', 'material')",1
"('material', 'befo')",1
"('befo', 'As')",1
"('reviewer', 'mentioned')",3
"('mentioned', 'the')",1
"('pocket', 'ruin')",1
"('ruin', 'this')",1
"('dress', 'pocket')",1
"('pocket', 'usually')",1
"('usually', 'such')",1
"('good', 'idea')",1
"('idea', 'but')",1
"('but', 'here')",1
"('here', 'they')",1
"('they', 're')",9
"('re', 'misplaced')",1
"('misplaced', 'right')",1
"('right', 'on')",4
"('made', 'of')",13
"('same', 'thick')",1
"('thick', 'ponte')",1
"('ponte', 'fabric')",1
"('fabric', 'a')",1
"('they', 'stand')",1
"('stand', 'out')",5
"('out', 'far')",1
"('far', 'from')",1
"('body', 'and')",2
"('and', 'completely')",2
"('completely', 'ruin')",1
"('ruin', 'the')",1
"('the', 'line')",1
"('line', 'of')",1
"('dress', 'not')",3
"('flattering', 'to')",2
"('have', 'huge')",1
"('huge', 'gaping')",1
"('gaping', 'hip')",1
"('hip', 'pocket')",1
"('pocket', 'this')",1
"('this', 'make')",1
"('make', 'an')",1
"('an', 'otherwise')",1
"('otherwise', 'good')",1
"('good', 'dress')",1
"('dress', 'a')",4
"('a', 'total')",3
"('total', 'loss')",1
"('loss', 'Comments')",1
"('Comments', 'the')",1
"('the', 'detail')",2
"('detail', 'is')",2
"('is', 'lovely')",4
"('lovely', 'especially')",1
"('especially', 'the')",2
"('the', 'dragonfly')",1
"('dragonfly', 'on')",1
"('is', 'there')",2
"('there', 'with')",1
"('the', 'lining')",2
"('lining', 'trouble')",1
"('trouble', 'is')",1
"('is', 'this')",3
"('is', 'thick')",3
"('thick', 'fabric')",1
"('fabric', 'cut')",1
"('a', 'box')",2
"('box', 'shape')",1
"('shape', 'imo')",1
"('imo', 'you')",1
"('be', 'very')",3
"('skinny', 'to')",1
"('to', 'pull')",6
"('pull', 'this')",3
"('this', 'off')",4
"('not', 'look')",6
"('a', 'tank')",3
"('tank', 'i')",2
"('i', 'looked')",8
"('looked', 'at')",2
"('model', 'after')",1
"('after', 'purchasing')",1
"('purchasing', 'and')",1
"('and', 'notice')",1
"('notice', 'that')",1
"('that', 'she')",1
"('she', 'ha')",1
"('ha', 'it')",1
"('it', 'open')",1
"('open', 'and')",2
"('and', 'swept')",1
"('swept', 'back')",1
"('back', 'a')",2
"('bit', 'bc')",1
"('bc', 'if')",1
"('if', 'it')",11
"('not', 'it')",4
"('is', 'terribly')",2
"('terribly', 'unflattering')",2
"('unflattering', 'Totally')",1
"('Totally', 'see')",1
"('through', 'This')",1
"('very', 'thick')",2
"('thick', 'cotton')",2
"('cotton', 'material')",2
"('material', 'like')",1
"('a', 'sweatshirt')",1
"('wa', 'hoping')",6
"('hoping', 'to')",2
"('wedding', 'but')",1
"('a', 'tunic')",3
"('tunic', 'at')",1
"('at', 'best')",2
"('best', 'the')",1
"('the', 'bell')",1
"('bell', 'part')",1
"('sleeve', 'also')",1
"('also', 'stick')",1
"('stick', 'out')",6
"('out', 'awkwardly')",1
"('awkwardly', 'because')",1
"('because', 'of')",7
"('fabric', 'Unfortunately')",1
"('Unfortunately', 'this')",1
"('is', 'shirt')",1
"('shirt', 'length')",1
"('m', 'only')",2
"('only', '5')",2
"('4', 'need')",1
"('need', 'to')",8
"('be', 'about')",1
"('about', '6')",1
"('6', 'longer')",1
"('longer', 'made')",1
"('of', 'sweatshirt')",1
"('sweatshirt', 'material')",2
"('material', 'which')",1
"('t', 'mind')",3
"('mind', 'if')",1
"('it', 'were')",3
"('were', 'longer')",1
"('longer', 'also')",1
"('also', 'run')",2
"('run', 'very')",8
"('wide', 'ordered')",1
"('and', 'could')",3
"('could', 'have')",14
"('have', 'gone')",4
"('gone', 'smaller')",1
"('smaller', 'This')",1
"('is', 'horrible')",3
"('horrible', 'i')",2
"('t', 'believe')",5
"('believe', 'they')",1
"('they', 'can')",2
"('can', 'get')",5
"('get', 'away')",3
"('away', 'with')",3
"('with', 'calling')",1
"('calling', 'it')",1
"('it', 'a')",18
"('a', 'dress')",7
"('been', 'called')",1
"('called', 'a')",1
"('tunic', 'or')",1
"('or', 'shirt')",1
"('shirt', 'it')",5
"('a', 'soft')",2
"('soft', 'flowing')",1
"('flowing', 'dress')",1
"('dress', 'made')",2
"('made', 'out')",4
"('of', 'nice')",1
"('nice', 'material')",1
"('material', 'from')",1
"('picture', 'no')",1
"('way', 'it')",5
"('is', 'made')",8
"('made', 'from')",2
"('from', 'sweatshirt')",1
"('is', 'lifeless')",1
"('lifeless', 'and')",1
"('is', 'kind')",2
"('kind', 'of')",14
"('of', 'stiff')",1
"('stiff', 'it')",1
"('it', 'came')",6
"('came', 'to')",3
"('top', 'of')",10
"('thigh', 'i')",1
"('t', 'find')",2
"('find', 'one')",1
"('one', 'nice')",1
"('thing', 'to')",3
"('to', 'say')",8
"('say', 'about')",4
"('recommend', 'it')",4
"('picture', 'doe')",1
"('doe', 'it')",1
"('it', 'so')",6
"('more', 'justice')",1
"('justice', 'that')",1
"('worth', 'I')",1
"('I', 'couldn')",2
"('t', 'wait')",3
"('wait', 'to')",3
"('top', 'in')",5
"('mail', 'since')",1
"('since', 'they')",1
"('it', 'at')",6
"('my', 'local')",5
"('local', 'retailer')",3
"('disappointed', 'in')",12
"('and', 'fit')",7
"('the', 'white')",9
"('white', 'is')",1
"('is', 'completely')",8
"('see', 'thru')",5
"('thru', 'i')",1
"('believe', 'how')",2
"('how', 'sheer')",1
"('sheer', 'the')",2
"('is', 'especially')",1
"('especially', 'for')",2
"('price', 'even')",1
"('even', 'a')",1
"('is', 'lying')",1
"('lying', 'down')",1
"('through', 'both')",2
"('both', 'layer')",2
"('layer', 'of')",4
"('fit', 'run')",2
"('run', 'small')",6
"('and', 'short')",4
"('short', 'Absolutely')",1
"('Absolutely', 'loved')",1
"('loved', 'this')",7
"('but', 'after')",3
"('after', 'i')",2
"('the', 'underside')",2
"('underside', 'color')",1
"('color', 'ran')",1
"('the', 'stitching')",6
"('stitching', 'it')",2
"('is', 'all')",4
"('all', 'white')",1
"('white', 'on')",1
"('the', 'outside')",3
"('outside', 'but')",1
"('hem', 'it')",1
"('really', 'cool')",1
"('cool', '1')",1
"('1', 'lining')",1
"('lining', 'in')",1
"('a', 'mustard')",1
"('mustard', 'color')",3
"('color', 'i')",4
"('did', 'a')",1
"('a', 'cold')",1
"('cold', 'water')",8
"('water', 'wash')",1
"('and', 'flat')",1
"('flat', 'to')",3
"('dry', 'i')",2
"('i', 'noticed')",1
"('noticed', 'around')",1
"('stitching', 'at')",2
"('bottom', 'the')",1
"('the', 'mustard')",2
"('color', 'ha')",1
"('ha', 'bled')",1
"('bled', 'through')",1
"('through', 'just')",1
"('just', 'at')",1
"('the', 'area')",2
"('area', 'of')",2
"('color', 'stitching')",1
"('stitching', 'i')",1
"('am', 'so')",4
"('disappointed', 'b')",1
"('b', 'c')",1
"('c', 'i')",1
"('top', 'From')",1
"('From', 'the')",1
"('thought', 'the')",4
"('design', 'wa')",4
"('wa', 'embroidered')",1
"('embroidered', 'in')",1
"('in', 'reality')",3
"('reality', 'it')",2
"('is', 'stamped')",1
"('stamped', 'on')",1
"('on', 'there')",3
"('a', 'tiny')",2
"('tiny', 'bit')",1
"('of', 'embroidery')",1
"('embroidery', 'and')",2
"('few', 'sequin')",1
"('sequin', 'but')",1
"('but', 'overall')",2
"('overall', 'the')",3
"('design', 'is')",10
"('just', 'printed')",1
"('printed', 'on')",1
"('looked', 'good')",1
"('good', 'in')",4
"('in', 'fact')",3
"('fact', 'it')",1
"('looked', 'kind')",1
"('of', 'cheap')",2
"('cheap', 'to')",2
"('me', 'so')",3
"('overall', 'style')",1
"('jacket', 'wa')",3
"('wa', 'great')",3
"('great', 'and')",3
"('have', 'looked')",1
"('looked', 'equally')",1
"('equally', 'good')",1
"('good', 'for')",3
"('or', 'casual')",1
"('casual', 'i')",1
"('wa', 'disappointed')",6
"('disappointed', 'it')",5
"('it', 'didn')",7
"('work', 'out')",3
"('out', 'I')",4
"('I', 'purchased')",5
"('purchased', 'these')",3
"('pant', 'on')",1
"('on', '12')",1
"('12', '2')",1
"('2', '15')",1
"('15', 'a')",1
"('more', 'fashionable')",1
"('fashionable', 'alternative')",1
"('alternative', 'to')",1
"('to', 'yoga')",1
"('yoga', 'pant')",2
"('pant', 'while')",2
"('while', 'traveling')",2
"('traveling', 'southeast')",1
"('southeast', 'asia')",1
"('asia', 'starting')",1
"('starting', 'february')",1
"('february', 'after')",1
"('after', 'about')",1
"('about', '10')",1
"('10', '15')",1
"('15', 'wear')",1
"('with', 'little')",1
"('little', 'washing')",1
"('washing', 'in')",2
"('in', 'between')",2
"('between', 'a')",4
"('wa', 'backpacker')",1
"('backpacker', 'style')",1
"('style', 'traveling')",1
"('traveling', 'the')",1
"('pant', 'wore')",1
"('wore', 'through')",1
"('through', 'in')",1
"('between', 'my')",2
"('my', 'leg')",2
"('leg', 'the')",1
"('fabric', 'first')",1
"('first', 'started')",1
"('to', 'develop')",1
"('develop', 'little')",1
"('little', 'fuzz')",1
"('fuzz', 'ball')",1
"('ball', 'everywhere')",1
"('everywhere', 'and')",2
"('then', 'literally')",1
"('literally', 'disintegrated')",1
"('disintegrated', 'in')",1
"('to', 'sew')",1
"('sew', 'them')",1
"('them', 'to')",3
"('to', 'continue')",1
"('continue', 'wearing')",1
"('wearing', 'them')",1
"('them', 'while')",1
"('traveling', 'but')",1
"('ala', 'the')",1
"('fabric', 'had')",1
"('had', 'become')",1
"('become', 'so')",1
"('the', 'thread')",4
"('thread', 'could')",1
"('could', 'Top')",1
"('Top', 'is')",1
"('through', 'i')",2
"('i', 'cant')",1
"('cant', 'imagine')",1
"('imagine', 'if')",1
"('were', 'to')",1
"('get', 'wet')",1
"('wet', 'what')",1
"('what', 'it')",4
"('would', 'look')",6
"('cute', 'design')",3
"('design', 'but')",9
"('not', 'practical')",3
"('practical', 'at')",1
"('all', 'Agree')",1
"('with', 'above')",1
"('above', 'review')",2
"('review', 'these')",1
"('are', 'described')",1
"('described', 'totally')",1
"('totally', 'wrong')",1
"('wrong', 'they')",1
"('not', '8')",1
"('8', '5')",1
"('5', 'rise')",1
"('rise', 'they')",1
"('very', 'high')",5
"('high', 'rise')",2
"('rise', 'so')",1
"('i', 'didnt')",1
"('didnt', 'even')",1
"('even', 'try')",3
"('try', 'them')",1
"('color', 'isnt')",1
"('isnt', 'good')",1
"('good', 'either')",2
"('either', 'it')",2
"('a', 'cheap')",9
"('cheap', 'levi')",1
"('levi', 's')",1
"('s', 'color')",1
"('color', 'or')",1
"('or', 'just')",1
"('just', 'not')",7
"('a', 'quality')",2
"('quality', 'denim')",1
"('denim', 'if')",1
"('you', 'like')",4
"('like', 'high')",1
"('rise', 'you')",1
"('you', 'might')",2
"('might', 'like')",1
"('like', 'them')",2
"('them', 'i')",5
"('t', 'comment')",1
"('comment', 'on')",1
"('fit', 'I')",2
"('I', 'made')",1
"('the', 'mistake')",1
"('mistake', 'of')",1
"('of', 'ordering')",1
"('ordering', 'without')",1
"('without', 'checking')",1
"('checking', 'the')",1
"('the', 'review')",18
"('review', 'cute')",1
"('a', 'comfy')",1
"('comfy', 'a')",2
"('a', 'it')",13
"('look', 'returned')",1
"('returned', 'immediately')",1
"('immediately', 'Was')",1
"('Was', 'so')",1
"('dress', 'because')",4
"('because', 'i')",20
"('wa', 'cute')",2
"('cute', 'and')",8
"('love', 'flowy')",1
"('and', 'big')",1
"('big', 'dress')",1
"('this', 'look')",4
"('not', 'soft')",2
"('soft', 'so')",1
"('so', 'it')",11
"('t', 'fall')",2
"('fall', 'well')",1
"('well', 'it')",2
"('just', 'stay')",1
"('stay', 'proofed')",1
"('proofed', 'out')",1
"('out', 'so')",4
"('so', 'from')",1
"('back', 'you')",1
"('you', 'look')",7
"('a', 'giant')",2
"('giant', 'This')",1
"('is', 'huge')",8
"('am', 'normally')",5
"('normally', 'a')",9
"('a', 'l')",3
"('l', 'xl')",1
"('xl', 'regular')",2
"('regular', 'in')",1
"('in', 'retailer')",12
"('retailer', 'brand')",1
"('brand', 'i')",3
"('love', 'a')",1
"('loose', 'flowy')",1
"('flowy', 'dress')",1
"('dress', 'after')",2
"('trying', 'one')",1
"('one', 'on')",5
"('store', 'just')",1
"('a', 'random')",2
"('random', 'returned')",1
"('returned', 'petite')",1
"('petite', 'xl')",1
"('xl', 'i')",2
"('the', 'petite')",4
"('petite', 'medium')",1
"('still', 'huge')",1
"('huge', 'and')",5
"('flattering', 'so')",1
"('sad', 'i')",4
"('this', 'loved')",1
"('material', 'and')",8
"('color', 'but')",8
"('but', 'way')",3
"('way', 'off')",3
"('off', 'The')",2
"('The', 'yellow')",1
"('yellow', 'is')",1
"('bright', 'a')",2
"('the', 'pic')",5
"('pic', 'and')",2
"('tee', 'shirt')",1
"('shirt', 'base')",1
"('more', 'off')",1
"('off', 'white')",2
"('white', 'oatmeal')",1
"('oatmeal', 'making')",1
"('making', 'the')",3
"('more', 'drab')",2
"('drab', 'in')",1
"('person', 'than')",2
"('pic', 'fit')",1
"('wa', 'ok')",1
"('nothing', 'special')",2
"('special', 'about')",1
"('this', 'and')",6
"('and', 'will')",6
"('returning', 'I')",5
"('in', 'blue')",2
"('blue', 'and')",6
"('is', 'absolutely')",3
"('absolutely', 'gorgeous')",1
"('gorgeous', 'i')",1
"('it', 'until')",3
"('on', 'wow')",1
"('wow', 'it')",1
"('wa', 'bad')",1
"('small', 'normally')",1
"('a', 'sm')",2
"('sm', 'med')",2
"('med', 'due')",1
"('to', 'bust')",1
"('bust', 'but')",1
"('so', 'wide')",4
"('had', 'so')",4
"('much', 'material')",3
"('it', 'wasn')",8
"('t', 'long')",1
"('long', 'but')",2
"('but', 'rather')",3
"('rather', 'incredibly')",1
"('incredibly', 'boxy')",1
"('boxy', 'one')",1
"('tried', 'at')",1
"('retailer', 'I')",2
"('I', 'had')",10
"('had', 'such')",2
"('such', 'high')",2
"('high', 'hope')",12
"('hope', 'for')",7
"('top', 'the')",9
"('color', 'the')",6
"('the', 'ruffle')",5
"('ruffle', 'the')",1
"('point', 'the')",1
"('wa', 'terrible')",6
"('terrible', 'unflattering')",1
"('unflattering', 'and')",3
"('and', 'laughable')",1
"('laughable', 'please')",1
"('please', 'try')",1
"('try', 'again')",1
"('again', 'with')",1
"('one', 'retailer')",1
"('retailer', 'you')",3
"('real', 'winner')",1
"('winner', 'with')",1
"('little', 'tweaking')",1
"('tweaking', 'It')",1
"('It', 'fit')",1
"('fit', 'super')",1
"('super', 'baggy')",1
"('baggy', 'everywhere')",1
"('and', 'looked')",6
"('looked', 'sloppy')",2
"('sloppy', 'on')",2
"('me', 'This')",1
"('shirt', 'run')",5
"('run', 'gigantic')",1
"('gigantic', 'and')",1
"('even', 'cute')",1
"('cute', 'i')",2
"('m', 'done')",1
"('done', 'buying')",1
"('buying', 'retailer')",1
"('retailer', 'online')",1
"('online', 'Ugh')",1
"('Ugh', 'the')",1
"('fit', 'of')",5
"('is', 'terrible')",10
"('terrible', 'what')",1
"('what', 'a')",5
"('dress', 'though')",1
"('color', 'had')",1
"('much', 'potential')",2
"('potential', 'but')",1
"('ordered', 'by')",2
"('by', 'regular')",1
"('more', 'or')",1
"('or', 'le')",1
"('le', 'ok')",1
"('ok', 'if')",1
"('tad', 'big')",1
"('big', 'but')",2
"('but', 'hip')",1
"('hip', 'down')",1
"('down', 'wa')",1
"('wa', 'crazy')",1
"('crazy', 'tight')",1
"('tight', 'that')",1
"('even', 'zip')",2
"('zip', 'it')",2
"('it', 'without')",1
"('without', 'a')",2
"('a', 'ton')",3
"('ton', 'of')",3
"('of', 'effort')",1
"('effort', 'i')",1
"('t', 'think')",6
"('think', 'sizing')",1
"('sizing', 'up')",1
"('up', 'will')",1
"('will', 'help')",1
"('help', 'because')",1
"('because', 'then')",1
"('top', 'will')",2
"('be', 'even')",1
"('even', 'bigger')",1
"('bigger', 'disappointing')",1
"('disappointing', 'Nice')",1
"('Nice', 'and')",1
"('and', 'colorful')",1
"('colorful', 'dress')",1
"('but', 'run')",1
"('very', 'oversized')",1
"('oversized', 'material')",1
"('material', 'mute')",1
"('mute', 'the')",1
"('color', 'not')",1
"('vibrant', 'in')",1
"('person', 'This')",1
"('This', 'jacket')",3
"('fit', 'perfect')",1
"('perfect', 'and')",1
"('love', 'the')",19
"('the', 'motif')",1
"('motif', 'however')",1
"('however', 'it')",8
"('it', 'deposited')",1
"('deposited', 'black')",1
"('black', 'linty')",1
"('linty', 'particle')",1
"('particle', 'all')",1
"('over', 'my')",6
"('already', 'pilling')",3
"('pilling', 'just')",1
"('from', 'being')",1
"('being', 'on')",1
"('hanger', 'in')",1
"('store', 'this')",1
"('piece', 'will')",1
"('will', 'look')",2
"('look', 'bad')",1
"('bad', 'worn')",1
"('worn', 'old')",1
"('old', 'in')",1
"('short', 'period')",1
"('period', 'of')",1
"('of', 'time')",3
"('time', 'it')",2
"('big', 'shame')",1
"('shame', 'because')",2
"('so', 'perfect')",1
"('perfect', 'in')",2
"('in', 'every')",5
"('every', 'other')",1
"('other', 'way')",1
"('i', 'choose')",1
"('choose', 'not')",1
"('not', 'to')",5
"('s', 'very')",5
"('very', 'expensive')",2
"('expensive', 'for')",2
"('quality', 'For')",1
"('For', 'those')",1
"('those', 'who')",1
"('who', 'are')",1
"('are', 'wondering')",1
"('wondering', 'this')",1
"('sweater', 'coat')",2
"('coat', 'is')",2
"('is', '50')",2
"('50', 'lambswool')",1
"('lambswool', 'and')",1
"('and', '50')",1
"('50', 'acrylic')",2
"('acrylic', 'the')",1
"('the', 'original')",4
"('original', 'version')",2
"('version', 'of')",2
"('this', 'coat')",5
"('coat', 'wa')",3
"('wa', '100')",1
"('100', 'lambswool')",2
"('lambswool', '50')",1
"('acrylic', 'yet')",1
"('yet', 'the')",1
"('price', 'remained')",1
"('remained', 'the')",1
"('same', 'i')",2
"('have', 'payed')",1
"('payed', 'more')",1
"('more', 'money')",1
"('money', 'to')",2
"('have', 'this')",2
"('coat', 'made')",1
"('made', 'in')",1
"('in', '100')",1
"('lambswool', 'like')",1
"('version', 'this')",1
"('is', 'another')",1
"('another', 'example')",1
"('example', 'of')",1
"('of', 'declining')",1
"('declining', 'quality')",1
"('a', 'high')",3
"('high', 'price')",3
"('tag', 'for')",1
"('for', 'synthetic')",1
"('synthetic', 'material')",1
"('material', 'This')",1
"('This', 'blazer')",1
"('blazer', 'look')",1
"('look', 'great')",6
"('torso', 'so')",1
"('be', 'perfect')",2
"('perfect', 'when')",2
"('big', 'box')",1
"('box', 'and')",2
"('fit', 'anywhere')",1
"('anywhere', 'the')",1
"('shoulder', 'pad')",1
"('pad', 'were')",1
"('were', 'giant')",1
"('giant', 'and')",1
"('the', 'coat')",5
"('small', 'based')",1
"('based', 'on')",9
"('on', 'other')",3
"('big', 'sadly')",1
"('sadly', 'i')",4
"('it', 'The')",4
"('The', 'material')",5
"('material', 'that')",4
"('wa', 'used')",1
"('used', 'to')",5
"('and', 'poor')",2
"('poor', 'quality')",16
"('quality', 'it')",3
"('it', 'feel')",8
"('the', 'type')",2
"('type', 'of')",3
"('of', 'material')",4
"('that', 'will')",1
"('will', 'disintegrate')",1
"('disintegrate', 'after')",1
"('one', 'wash')",4
"('wash', 'i')",3
"('wear', 'an')",4
"('an', 'xl')",5
"('xl', 'and')",4
"('flattering', 'returning')",1
"('returning', 'asap')",1
"('asap', 'The')",2
"('The', 'catalog')",1
"('catalog', 'shot')",1
"('shot', 'and')",1
"('and', 'model')",1
"('model', 'shot')",1
"('shot', 'are')",1
"('are', 'completely')",3
"('different', 'it')",1
"('s', 'like')",2
"('like', 'not')",2
